data,tipo,categoria,centro_custo,forma_pagamento,valor,saldo_acumulado
2022-07-28,Saída,Salários,Operacional,Transferência,-2359.31,-2059094.97
2022-07-29,Saída,Salários,RH,Pix,-4085.88,-2063180.85
2022-07-29,Saída,Fornecedores,RH,Pix,-1925.37,-2065106.22
2022-07-29,Entrada,Vendas,Comercial,Cartão,3674.93,-2061431.29
2022-07-29,Entrada,Vendas,Operacional,Boleto,3957.72,-2057473.57
2022-07-30,Saída,Marketing,Operacional,Boleto,-1393.66,-2058867.23
2022-07-30,Entrada,Impostos,Administrativo,Cartão,1419.56,-2057447.67
2022-07-30,Entrada,Marketing,Operacional,Pix,725.71,-2056721.96
2022-07-31,Entrada,Vendas,Administrativo,Pix,2706.81,-2054015.15
2022-07-31,Saída,Vendas,Administrativo,Pix,-920.28,-2054935.43
2022-08-01,Saída,Marketing,Comercial,Boleto,-2210.79,-2057146.22
2022-08-01,Saída,Salários,Operacional,Boleto,-2661.24,-2059807.46
2022-08-01,Saída,Marketing,Operacional,Pix,-1497.45,-2061304.91
2022-08-02,Saída,Fornecedores,RH,Boleto,-1531.2,-2062836.1
2022-08-02,Saída,Marketing,Operacional,Cartão,-1836.69,-2064672.79
2022-08-02,Entrada,Fornecedores,Operacional,Pix,2003.1,-2062669.69
2022-08-02,Entrada,Vendas,Comercial,Pix,5872.27,-2056797.42
2022-08-03,Saída,Vendas,Operacional,Pix,-1348.03,-2058145.45
2022-08-03,Saída,Salários,Operacional,Boleto,-2183.56,-2060329.01
2022-08-03,Saída,Marketing,Administrativo,Pix,-1315.55,-2061644.56
2022-08-04,Saída,Marketing,Comercial,Cartão,-2048.65,-2063693.21
2022-08-04,Entrada,Fornecedores,Operacional,Boleto,1752.37,-2061940.84
2022-08-04,Saída,Marketing,Comercial,Pix,-1446.88,-2063387.72
2022-08-04,Entrada,Vendas,Administrativo,Transferência,5029.76,-2058357.96
2022-08-05,Saída,Fornecedores,RH,Transferência,-2335.79,-2060693.75
2022-08-05,Saída,Impostos,RH,Boleto,-1500.8,-2062194.55
2022-08-05,Entrada,Vendas,Administrativo,Transferência,5698.91,-2056495.64
2022-08-05,Saída,Salários,RH,Cartão,-3384.17,-2059879.81
2022-08-05,Entrada,Fornecedores,Operacional,Cartão,2763.54,-2057116.27
2022-08-06,Entrada,Vendas,RH,Transferência,4627.41,-2052488.86
2022-08-06,Entrada,Fornecedores,Operacional,Pix,1111.01,-2051377.84
2022-08-06,Saída,Fornecedores,Administrativo,Pix,-2035.81,-2053413.66
2022-08-06,Saída,Fornecedores,RH,Pix,-2740.93,-2056154.58
2022-08-07,Saída,Salários,Operacional,Cartão,-2513.73,-2058668.31
2022-08-07,Entrada,Fornecedores,Administrativo,Pix,1341.63,-2057326.68
2022-08-08,Saída,Salários,Comercial,Boleto,-2688.99,-2060015.67
2022-08-08,Saída,Fornecedores,Comercial,Boleto,-3349.64,-2063365.31
2022-08-08,Saída,Impostos,Comercial,Cartão,-1419.06,-2064784.37
2022-08-09,Entrada,Vendas,Administrativo,Cartão,3476.65,-2061307.72
2022-08-09,Saída,Fornecedores,Comercial,Cartão,-2024.22,-2063331.94
2022-08-09,Saída,Vendas,RH,Transferência,-835.59,-2064167.53
2022-08-09,Saída,Marketing,Comercial,Boleto,-2133.85,-2066301.37
2022-08-09,Saída,Marketing,Operacional,Boleto,-1899.39,-2068200.76
2022-08-10,Saída,Salários,Comercial,Boleto,-4028.07,-2072228.83
2022-08-10,Saída,Marketing,Administrativo,Transferência,-1665.23,-2073894.06
2022-08-10,Saída,Marketing,RH,Transferência,-621.44,-2074515.5
2022-08-10,Entrada,Vendas,Operacional,Cartão,4446.38,-2070069.11
2022-08-11,Saída,Marketing,RH,Transferência,-1389.6,-2071458.71
2022-08-11,Saída,Impostos,Administrativo,Transferência,-2183.5,-2073642.21
2022-08-11,Saída,Impostos,Comercial,Transferência,-1726.42,-2075368.63
2022-08-11,Entrada,Marketing,RH,Cartão,1452.94,-2073915.69
2022-08-12,Saída,Salários,Administrativo,Boleto,-4589.87,-2078505.56
2022-08-12,Entrada,Fornecedores,RH,Cartão,2317.11,-2076188.46
2022-08-12,Entrada,Marketing,Administrativo,Boleto,1494.82,-2074693.64
2022-08-13,Entrada,Vendas,RH,Transferência,4377.66,-2070315.98
2022-08-13,Saída,Marketing,RH,Boleto,-1421.56,-2071737.54
2022-08-13,Entrada,Vendas,Comercial,Pix,3787.55,-2067949.99
2022-08-13,Entrada,Vendas,Operacional,Boleto,2746.96,-2065203.03
2022-08-14,Saída,Marketing,RH,Boleto,-1063.44,-2066266.47
2022-08-14,Saída,Vendas,RH,Pix,-874.1,-2067140.56
2022-08-14,Saída,Fornecedores,Comercial,Transferência,-3994.96,-2071135.53
2022-08-15,Entrada,Impostos,Operacional,Cartão,1722.26,-2069413.27
2022-08-15,Saída,Impostos,Operacional,Pix,-2498.03,-2071911.3
2022-08-16,Saída,Salários,Operacional,Cartão,-2578.81,-2074490.11
2022-08-16,Entrada,Fornecedores,RH,Boleto,1519.1,-2072971.01
2022-08-16,Saída,Impostos,Operacional,Boleto,-2314.78,-2075285.8
2022-08-17,Saída,Fornecedores,Comercial,Transferência,-2317.19,-2077602.98
2022-08-17,Entrada,Marketing,RH,Boleto,689.03,-2076913.95
2022-08-17,Entrada,Vendas,Administrativo,Pix,4527.22,-2072386.74
2022-08-17,Entrada,Impostos,Operacional,Pix,2007.94,-2070378.8
2022-08-17,Entrada,Vendas,Operacional,Transferência,5098.91,-2065279.89
2022-08-18,Saída,Impostos,Comercial,Pix,-3449.77,-2068729.66
2022-08-18,Entrada,Marketing,Administrativo,Cartão,1088.95,-2067640.7
2022-08-18,Saída,Marketing,Operacional,Transferência,-1417.64,-2069058.34
2022-08-18,Saída,Vendas,RH,Cartão,-708.3,-2069766.64
2022-08-19,Saída,Salários,Operacional,Transferência,-2443.81,-2072210.46
2022-08-19,Saída,Impostos,RH,Pix,-2482.73,-2074693.19
2022-08-19,Entrada,Salários,Administrativo,Cartão,1015.35,-2073677.83
2022-08-19,Saída,Fornecedores,Operacional,Cartão,-3122.22,-2076800.06
2022-08-19,Entrada,Vendas,Comercial,Pix,3779.48,-2073020.58
2022-08-20,Saída,Marketing,RH,Transferência,-1359.06,-2074379.64
2022-08-20,Saída,Impostos,Administrativo,Transferência,-2038.2,-2076417.85
2022-08-20,Entrada,Vendas,RH,Cartão,2688.45,-2073729.4
2022-08-20,Saída,Fornecedores,Operacional,Cartão,-1433.36,-2075162.76
2022-08-20,Entrada,Vendas,Administrativo,Pix,3710.41,-2071452.34
2022-08-21,Saída,Impostos,Administrativo,Cartão,-1956.43,-2073408.77
2022-08-21,Saída,Impostos,RH,Transferência,-1351.05,-2074759.82
2022-08-21,Saída,Salários,Administrativo,Transferência,-2601.13,-2077360.95
2022-08-21,Saída,Fornecedores,Comercial,Boleto,-1806.53,-2079167.48
2022-08-22,Saída,Marketing,Comercial,Pix,-1209.11,-2080376.59
2022-08-22,Saída,Vendas,Administrativo,Cartão,-1067.91,-2081444.5
2022-08-22,Saída,Salários,Comercial,Boleto,-4199.11,-2085643.62
2022-08-22,Entrada,Vendas,Administrativo,Cartão,5254.01,-2080389.61
2022-08-23,Entrada,Vendas,RH,Transferência,4296.77,-2076092.84
2022-08-23,Entrada,Impostos,Comercial,Pix,2042.68,-2074050.16
2022-08-23,Saída,Salários,RH,Boleto,-3037.31,-2077087.47
2022-08-24,Saída,Marketing,Operacional,Transferência,-1232.95,-2078320.42
2022-08-24,Saída,Vendas,RH,Boleto,-824.99,-2079145.41
2022-08-24,Saída,Fornecedores,RH,Boleto,-2702.0,-2081847.4
2022-08-24,Saída,Salários,Comercial,Transferência,-1301.29,-2083148.69
2022-08-24,Saída,Marketing,Administrativo,Boleto,-1798.74,-2084947.43
2022-08-25,Saída,Impostos,Administrativo,Transferência,-677.99,-2085625.42
2022-08-25,Saída,Vendas,Administrativo,Pix,-938.75,-2086564.17
2022-08-25,Saída,Vendas,Administrativo,Pix,-785.0,-2087349.17
2022-08-25,Saída,Impostos,RH,Pix,-2040.86,-2089390.03
2022-08-26,Saída,Marketing,Comercial,Cartão,-1201.81,-2090591.84
2022-08-26,Saída,Salários,Operacional,Pix,-3155.85,-2093747.69
2022-08-26,Saída,Impostos,Administrativo,Pix,-2796.89,-2096544.58
2022-08-27,Entrada,Vendas,Comercial,Boleto,5327.75,-2091216.83
2022-08-27,Entrada,Fornecedores,Administrativo,Transferência,1745.85,-2089470.98
2022-08-27,Saída,Marketing,Comercial,Cartão,-1611.31,-2091082.29
2022-08-28,Saída,Salários,Administrativo,Transferência,-1790.32,-2092872.61
2022-08-28,Saída,Marketing,Comercial,Transferência,-1934.72,-2094807.34
2022-08-29,Saída,Vendas,Operacional,Pix,-898.76,-2095706.09
2022-08-29,Saída,Impostos,Comercial,Transferência,-2296.24,-2098002.34
2022-08-30,Saída,Salários,Comercial,Cartão,-3022.84,-2101025.18
2022-08-30,Saída,Salários,Comercial,Pix,-4051.2,-2105076.38
2022-08-30,Saída,Fornecedores,Administrativo,Pix,-1824.54,-2106900.92
2022-08-30,Saída,Fornecedores,Comercial,Transferência,-2786.72,-2109687.64
2022-08-31,Saída,Marketing,Operacional,Transferência,-1994.34,-2111681.98
2022-08-31,Saída,Salários,Administrativo,Pix,-2187.38,-2113869.36
2022-08-31,Entrada,Vendas,RH,Cartão,3048.9,-2110820.46
2022-09-01,Saída,Salários,Administrativo,Transferência,-4672.12,-2115492.58
2022-09-01,Saída,Impostos,Comercial,Pix,-2364.82,-2117857.4
2022-09-01,Saída,Impostos,Administrativo,Cartão,-1579.45,-2119436.85
2022-09-02,Saída,Salários,Comercial,Boleto,-2812.42,-2122249.27
2022-09-02,Entrada,Impostos,Administrativo,Pix,1774.88,-2120474.39
2022-09-02,Saída,Salários,RH,Pix,-2895.24,-2123369.63
2022-09-02,Entrada,Impostos,RH,Pix,2296.02,-2121073.6
2022-09-03,Saída,Salários,Comercial,Pix,-3177.93,-2124251.53
2022-09-03,Saída,Vendas,RH,Boleto,-702.84,-2124954.37
2022-09-03,Saída,Impostos,Comercial,Transferência,-1830.3,-2126784.68
2022-09-03,Saída,Fornecedores,RH,Pix,-2404.16,-2129188.84
2022-09-04,Saída,Impostos,Administrativo,Pix,-2455.71,-2131644.55
2022-09-04,Saída,Impostos,Operacional,Cartão,-1920.87,-2133565.42
2022-09-04,Saída,Impostos,Operacional,Transferência,-1781.27,-2135346.69
2022-09-05,Entrada,Impostos,Comercial,Pix,2113.06,-2133233.63
2022-09-05,Saída,Marketing,Comercial,Cartão,-1642.56,-2134876.19
2022-09-05,Saída,Marketing,Comercial,Transferência,-1661.04,-2136537.23
2022-09-05,Entrada,Vendas,Administrativo,Boleto,5172.93,-2131364.3
2022-09-06,Entrada,Impostos,Comercial,Cartão,1678.14,-2129686.16
2022-09-06,Saída,Impostos,Administrativo,Transferência,-2494.65,-2132180.81
2022-09-06,Entrada,Fornecedores,Operacional,Boleto,2019.15,-2130161.66
2022-09-06,Saída,Salários,Operacional,Transferência,-3936.58,-2134098.24
2022-09-07,Entrada,Vendas,Operacional,Boleto,3834.62,-2130263.62
2022-09-07,Entrada,Marketing,Comercial,Pix,1521.83,-2128741.79
2022-09-07,Saída,Salários,Administrativo,Boleto,-3456.56,-2132198.35
2022-09-07,Saída,Salários,Operacional,Boleto,-4119.27,-2136317.62
2022-09-08,Saída,Marketing,Administrativo,Boleto,-1321.29,-2137638.91
2022-09-08,Saída,Salários,Administrativo,Boleto,-4133.51,-2141772.42
2022-09-08,Entrada,Vendas,RH,Cartão,6253.74,-2135518.69
2022-09-09,Saída,Impostos,Administrativo,Pix,-2013.38,-2137532.06
2022-09-09,Saída,Salários,Operacional,Transferência,-3943.48,-2141475.54
2022-09-09,Saída,Marketing,Operacional,Boleto,-2049.55,-2143525.1
2022-09-10,Saída,Impostos,RH,Boleto,-808.77,-2144333.87
2022-09-10,Saída,Fornecedores,RH,Transferência,-4185.83,-2148519.7
2022-09-10,Saída,Impostos,RH,Boleto,-1963.76,-2150483.46
2022-09-10,Entrada,Vendas,Administrativo,Transferência,6007.06,-2144476.4
2022-09-11,Saída,Impostos,Administrativo,Cartão,-1370.99,-2145847.39
2022-09-11,Entrada,Fornecedores,Operacional,Boleto,3273.43,-2142573.95
2022-09-11,Entrada,Vendas,RH,Pix,5712.65,-2136861.3
2022-09-12,Entrada,Marketing,Administrativo,Transferência,1721.04,-2135140.26
2022-09-12,Saída,Marketing,Administrativo,Cartão,-1813.16,-2136953.42
2022-09-12,Entrada,Vendas,Operacional,Boleto,3446.44,-2133506.98
2022-09-12,Entrada,Salários,Administrativo,Transferência,802.71,-2132704.27
2022-09-13,Entrada,Vendas,Administrativo,Transferência,6851.3,-2125852.98
2022-09-13,Entrada,Marketing,Comercial,Pix,1371.56,-2124481.41
2022-09-14,Entrada,Impostos,Comercial,Boleto,1657.49,-2122823.92
2022-09-14,Saída,Salários,Comercial,Boleto,-3998.12,-2126822.04
2022-09-15,Saída,Salários,Operacional,Transferência,-2290.98,-2129113.01
2022-09-15,Saída,Impostos,Operacional,Pix,-2493.78,-2131606.79
2022-09-16,Entrada,Vendas,RH,Boleto,3621.75,-2127985.05
2022-09-16,Entrada,Impostos,Operacional,Boleto,1540.46,-2126444.58
2022-09-16,Saída,Salários,Comercial,Pix,-3718.53,-2130163.11
2022-09-17,Saída,Impostos,RH,Pix,-1572.96,-2131736.07
2022-09-17,Saída,Salários,Comercial,Boleto,-3511.18,-2135247.25
2022-09-17,Entrada,Fornecedores,Administrativo,Boleto,3667.23,-2131580.02
2022-09-18,Entrada,Marketing,Administrativo,Pix,1475.35,-2130104.67
2022-09-18,Saída,Impostos,Operacional,Boleto,-2367.79,-2132472.47
2022-09-18,Saída,Fornecedores,Comercial,Pix,-3065.07,-2135537.54
2022-09-19,Saída,Marketing,Administrativo,Boleto,-1469.34,-2137006.88
2022-09-19,Saída,Impostos,Comercial,Transferência,-1374.18,-2138381.06
2022-09-19,Entrada,Vendas,Operacional,Pix,4829.5,-2133551.55
2022-09-20,Saída,Salários,Administrativo,Pix,-3707.49,-2137259.04
2022-09-20,Saída,Marketing,RH,Cartão,-1106.82,-2138365.86
2022-09-20,Saída,Impostos,Comercial,Transferência,-2559.33,-2140925.19
2022-09-21,Saída,Marketing,RH,Boleto,-1696.62,-2142621.81
2022-09-21,Entrada,Vendas,RH,Transferência,5832.2,-2136789.61
2022-09-21,Saída,Fornecedores,RH,Pix,-1755.85,-2138545.46
2022-09-21,Saída,Impostos,Administrativo,Cartão,-1729.88,-2140275.33
2022-09-22,Saída,Fornecedores,Operacional,Transferência,-2626.15,-2142901.48
2022-09-22,Saída,Vendas,Administrativo,Transferência,-1008.09,-2143909.57
2022-09-22,Entrada,Vendas,Operacional,Cartão,5624.82,-2138284.75
2022-09-23,Saída,Salários,Comercial,Pix,-3256.26,-2141541.01
2022-09-23,Entrada,Vendas,Operacional,Pix,2466.85,-2139074.16
2022-09-24,Saída,Impostos,Operacional,Transferência,-1807.73,-2140881.89
2022-09-24,Saída,Salários,Operacional,Cartão,-3226.1,-2144108.0
2022-09-24,Saída,Vendas,RH,Transferência,-232.73,-2144340.73
2022-09-24,Entrada,Fornecedores,Operacional,Cartão,2473.21,-2141867.51
2022-09-25,Saída,Salários,RH,Transferência,-2906.14,-2144773.66
2022-09-25,Entrada,Marketing,Operacional,Boleto,1347.14,-2143426.51
2022-09-26,Saída,Fornecedores,Administrativo,Transferência,-3668.49,-2147095.0
2022-09-26,Entrada,Salários,RH,Pix,795.05,-2146299.95
2022-09-26,Saída,Salários,Administrativo,Cartão,-3490.3,-2149790.25
2022-09-26,Saída,Vendas,RH,Cartão,-920.63,-2150710.88
2022-09-27,Saída,Marketing,Comercial,Boleto,-1656.21,-2152367.09
2022-09-27,Entrada,Vendas,RH,Cartão,2436.89,-2149930.21
2022-09-27,Saída,Marketing,Comercial,Pix,-1265.72,-2151195.93
2022-09-27,Saída,Marketing,Comercial,Transferência,-934.21,-2152130.15
2022-09-27,Saída,Fornecedores,Comercial,Pix,-2139.47,-2154269.62
2022-09-28,Saída,Fornecedores,Administrativo,Boleto,-2125.52,-2156395.13
2022-09-28,Saída,Vendas,Operacional,Pix,-1016.64,-2157411.78
2022-09-28,Entrada,Salários,Operacional,Cartão,1517.46,-2155894.32
2022-09-29,Saída,Salários,RH,Transferência,-2321.4,-2158215.72
2022-09-29,Saída,Salários,Comercial,Cartão,-4255.21,-2162470.93
2022-09-30,Entrada,Impostos,RH,Pix,1902.71,-2160568.22
2022-09-30,Saída,Marketing,Comercial,Pix,-1972.09,-2162540.31
2022-10-01,Entrada,Vendas,Administrativo,Boleto,3097.1,-2159443.21
2022-10-01,Saída,Salários,Administrativo,Transferência,-2539.73,-2161982.94
2022-10-01,Entrada,Fornecedores,Comercial,Pix,1244.73,-2160738.21
2022-10-01,Entrada,Vendas,Comercial,Cartão,3251.45,-2157486.76
2022-10-01,Saída,Marketing,Comercial,Transferência,-1763.39,-2159250.15
2022-10-02,Saída,Vendas,Operacional,Pix,-906.04,-2160156.18
2022-10-02,Entrada,Vendas,RH,Cartão,2867.66,-2157288.52
2022-10-03,Saída,Impostos,Operacional,Pix,-1458.61,-2158747.14
2022-10-03,Saída,Salários,Operacional,Cartão,-1104.41,-2159851.54
2022-10-03,Saída,Fornecedores,Administrativo,Transferência,-1957.18,-2161808.72
2022-10-03,Saída,Marketing,Administrativo,Boleto,-1639.41,-2163448.14
2022-10-03,Saída,Salários,Operacional,Pix,-3345.19,-2166793.33
2022-10-04,Saída,Vendas,RH,Boleto,-347.39,-2167140.72
2022-10-04,Saída,Marketing,Comercial,Cartão,-1782.01,-2168922.74
2022-10-05,Saída,Impostos,Comercial,Boleto,-2263.37,-2171186.11
2022-10-05,Saída,Impostos,RH,Cartão,-523.73,-2171709.84
2022-10-06,Saída,Marketing,Comercial,Transferência,-1817.02,-2173526.86
2022-10-06,Saída,Impostos,Operacional,Boleto,-2085.63,-2175612.49
2022-10-06,Entrada,Fornecedores,RH,Cartão,2232.38,-2173380.1
2022-10-06,Saída,Fornecedores,Administrativo,Boleto,-2433.46,-2175813.56
2022-10-07,Saída,Salários,Operacional,Transferência,-2712.19,-2178525.75
2022-10-07,Saída,Salários,Administrativo,Cartão,-3471.51,-2181997.26
2022-10-07,Entrada,Salários,Administrativo,Boleto,776.77,-2181220.49
2022-10-07,Saída,Impostos,Administrativo,Transferência,-3287.74,-2184508.23
2022-10-08,Saída,Marketing,Administrativo,Pix,-2021.09,-2186529.32
2022-10-08,Saída,Impostos,RH,Pix,-760.38,-2187289.7
2022-10-08,Saída,Impostos,Administrativo,Cartão,-3251.47,-2190541.17
2022-10-09,Saída,Marketing,Administrativo,Transferência,-1709.2,-2192250.38
2022-10-09,Saída,Impostos,Comercial,Pix,-1263.53,-2193513.9
2022-10-09,Saída,Fornecedores,Comercial,Cartão,-2397.61,-2195911.52
2022-10-09,Saída,Marketing,Administrativo,Cartão,-855.29,-2196766.8
2022-10-10,Entrada,Marketing,RH,Pix,1527.02,-2195239.79
2022-10-10,Saída,Salários,Administrativo,Transferência,-3662.14,-2198901.93
2022-10-10,Saída,Fornecedores,Comercial,Pix,-354.37,-2199256.3
2022-10-10,Saída,Marketing,Operacional,Cartão,-1207.41,-2200463.71
2022-10-11,Saída,Impostos,Operacional,Transferência,-2702.76,-2203166.46
2022-10-11,Entrada,Vendas,RH,Pix,4426.34,-2198740.12
2022-10-11,Entrada,Vendas,RH,Boleto,4664.45,-2194075.67
2022-10-11,Entrada,Fornecedores,Comercial,Transferência,2321.71,-2191753.97
2022-10-11,Saída,Marketing,RH,Boleto,-714.58,-2192468.54
2022-10-12,Saída,Marketing,RH,Cartão,-2197.46,-2194666.0
2022-10-12,Entrada,Vendas,Administrativo,Cartão,3446.36,-2191219.64
2022-10-12,Saída,Salários,Comercial,Boleto,-1847.83,-2193067.47
2022-10-12,Entrada,Fornecedores,Operacional,Pix,2008.03,-2191059.44
2022-10-12,Saída,Fornecedores,RH,Cartão,-2130.38,-2193189.82
2022-10-13,Saída,Marketing,Operacional,Cartão,-1547.01,-2194736.83
2022-10-13,Entrada,Vendas,Administrativo,Cartão,2847.16,-2191889.67
2022-10-13,Saída,Salários,RH,Cartão,-3150.33,-2195039.99
2022-10-14,Entrada,Vendas,Operacional,Boleto,4978.14,-2190061.86
2022-10-14,Saída,Impostos,Administrativo,Transferência,-797.58,-2190859.44
2022-10-14,Saída,Fornecedores,Comercial,Pix,-1837.18,-2192696.62
2022-10-15,Saída,Salários,Operacional,Transferência,-3194.92,-2195891.54
2022-10-15,Saída,Impostos,Comercial,Boleto,-1512.98,-2197404.51
2022-10-16,Entrada,Vendas,Administrativo,Transferência,6926.18,-2190478.33
2022-10-16,Entrada,Marketing,RH,Transferência,1672.72,-2188805.61
2022-10-16,Saída,Fornecedores,Comercial,Cartão,-2308.82,-2191114.43
2022-10-16,Entrada,Vendas,Administrativo,Cartão,4189.92,-2186924.51
2022-10-16,Saída,Impostos,Operacional,Boleto,-1995.04,-2188919.55
2022-10-17,Saída,Marketing,Operacional,Cartão,-1781.7,-2190701.25
2022-10-17,Entrada,Vendas,Operacional,Boleto,5503.42,-2185197.82
2022-10-17,Entrada,Vendas,Administrativo,Cartão,2950.04,-2182247.78
2022-10-17,Saída,Salários,Comercial,Transferência,-2829.05,-2185076.83
2022-10-18,Saída,Fornecedores,Comercial,Transferência,-1279.73,-2186356.56
2022-10-18,Saída,Vendas,Comercial,Transferência,-537.71,-2186894.27
2022-10-18,Saída,Salários,Operacional,Transferência,-3682.3,-2190576.57
2022-10-18,Entrada,Fornecedores,Comercial,Transferência,1846.16,-2188730.41
2022-10-19,Entrada,Fornecedores,Operacional,Transferência,1428.15,-2187302.26
2022-10-19,Entrada,Vendas,Comercial,Pix,4683.1,-2182619.16
2022-10-20,Entrada,Marketing,Administrativo,Pix,1694.72,-2180924.44
2022-10-20,Saída,Marketing,Administrativo,Boleto,-1800.91,-2182725.35
2022-10-20,Entrada,Fornecedores,Comercial,Transferência,902.84,-2181822.51
2022-10-21,Entrada,Vendas,Administrativo,Boleto,5912.62,-2175909.89
2022-10-21,Saída,Marketing,Comercial,Boleto,-1255.84,-2177165.73
2022-10-21,Saída,Vendas,Comercial,Pix,-1727.63,-2178893.37
2022-10-21,Entrada,Vendas,Comercial,Transferência,3955.52,-2174937.85
2022-10-21,Entrada,Vendas,Administrativo,Cartão,4407.64,-2170530.21
2022-10-22,Saída,Marketing,Operacional,Cartão,-1638.64,-2172168.84
2022-10-22,Saída,Salários,Operacional,Transferência,-3695.37,-2175864.22
2022-10-22,Entrada,Marketing,RH,Pix,1402.61,-2174461.6
2022-10-22,Saída,Marketing,Operacional,Pix,-1500.42,-2175962.02
2022-10-23,Saída,Fornecedores,RH,Cartão,-2115.67,-2178077.69
2022-10-23,Entrada,Vendas,Comercial,Cartão,3717.44,-2174360.25
2022-10-23,Saída,Salários,Operacional,Boleto,-2494.56,-2176854.8
2022-10-23,Entrada,Vendas,RH,Cartão,4793.71,-2172061.09
2022-10-24,Entrada,Impostos,Operacional,Cartão,2188.96,-2169872.13
2022-10-24,Entrada,Vendas,Operacional,Cartão,5045.67,-2164826.46
2022-10-24,Saída,Vendas,RH,Boleto,-965.24,-2165791.7
2022-10-25,Entrada,Fornecedores,RH,Pix,1986.34,-2163805.37
2022-10-25,Entrada,Vendas,Administrativo,Transferência,4397.32,-2159408.05
2022-10-25,Saída,Marketing,Administrativo,Pix,-2550.84,-2161958.89
2022-10-26,Entrada,Marketing,Administrativo,Transferência,894.76,-2161064.13
2022-10-26,Entrada,Fornecedores,RH,Boleto,907.96,-2160156.17
2022-10-27,Saída,Marketing,Administrativo,Cartão,-1053.8,-2161209.98
2022-10-27,Saída,Fornecedores,Comercial,Boleto,-3140.77,-2164350.75
