data,categoria,centro_custo,tipo_despesa,valor
2024-08-08,Serviços,Operacional,Variável,-979.4
2024-08-09,Infraestrutura,RH,Fixa,-3345.12
2024-08-09,Infraestrutura,RH,Fixa,-2118.51
2024-08-10,Serviços,RH,Fixa,-2892.29
2024-08-10,Serviços,Comercial,Variável,-2454.93
2024-08-11,Aluguel,Operacional,Fixa,-2123.18
2024-08-12,Serviços,Operacional,Fixa,-2627.73
2024-08-12,Marketing,Comercial,Variável,-222.2
2024-08-13,Marketing,Administrativo,Fixa,-2550.59
2024-08-13,Aluguel,RH,Fixa,-1815.11
2024-08-14,Pessoal,Comercial,Variável,-685.78
2024-08-14,Serviços,Operacional,Fixa,-2462.43
2024-08-15,Marketing,RH,Variável,-1218.27
2024-08-15,Serviços,Administrativo,Variável,-3221.39
2024-08-16,Marketing,Administrativo,Variável,-2687.61
2024-08-16,Aluguel,RH,Variável,-1562.53
2024-08-17,Marketing,Administrativo,Variável,-1279.2
2024-08-18,Serviços,Operacional,Fixa,-2535.69
2024-08-18,Pessoal,Comercial,Fixa,-1338.4
2024-08-18,Infraestrutura,Administrativo,Variável,-3493.33
2024-08-19,Serviços,RH,Fixa,-3764.7
2024-08-20,Pessoal,Comercial,Variável,-1515.45
2024-08-21,Marketing,RH,Variável,-2737.66
2024-08-22,Marketing,RH,Fixa,-1697.3
2024-08-22,Serviços,Administrativo,Variável,-1929.46
2024-08-22,Marketing,Administrativo,Fixa,-1176.3
2024-08-23,Pessoal,RH,Variável,-2568.09
2024-08-23,Pessoal,Comercial,Fixa,-2182.5
2024-08-24,Pessoal,Administrativo,Variável,-2103.09
2024-08-25,Aluguel,Comercial,Variável,-2389.42
2024-08-25,Marketing,Administrativo,Variável,-2611.95
2024-08-26,Aluguel,RH,Variável,-2376.88
2024-08-26,Pessoal,Operacional,Fixa,-1848.48
2024-08-27,Serviços,Administrativo,Variável,-3164.93
2024-08-28,Infraestrutura,Comercial,Variável,-4160.7
2024-08-28,Infraestrutura,Operacional,Fixa,-2366.24
2024-08-28,Serviços,RH,Variável,-1333.12
2024-08-29,Infraestrutura,Operacional,Variável,-2539.55
2024-08-30,Infraestrutura,Comercial,Variável,-3260.39
2024-08-31,Serviços,Administrativo,Fixa,-2052.34
2024-08-31,Serviços,Comercial,Fixa,-755.12
2024-09-01,Aluguel,Administrativo,Fixa,-1405.19
2024-09-02,Serviços,Administrativo,Variável,-1652.55
2024-09-03,Marketing,Comercial,Fixa,-2318.85
2024-09-04,Serviços,Operacional,Fixa,-2196.31
2024-09-04,Aluguel,Operacional,Fixa,-2567.85
2024-09-05,Infraestrutura,Operacional,Fixa,-4546.12
2024-09-06,Serviços,Comercial,Fixa,-2785.55
2024-09-06,Marketing,Comercial,Variável,-1808.13
2024-09-07,Aluguel,RH,Variável,-3870.05
2024-09-07,Marketing,Operacional,Fixa,-1728.57
2024-09-08,Aluguel,RH,Variável,-1796.15
2024-09-09,Infraestrutura,Administrativo,Fixa,-4456.04
2024-09-09,Serviços,Comercial,Fixa,-1397.43
2024-09-10,Marketing,RH,Variável,-3986.25
2024-09-10,Aluguel,Comercial,Variável,-3089.93
2024-09-11,Infraestrutura,RH,Fixa,-3624.55
2024-09-11,Marketing,Comercial,Variável,-1833.25
2024-09-11,Marketing,Administrativo,Fixa,-2473.49
2024-09-12,Aluguel,Administrativo,Variável,-2972.43
2024-09-12,Aluguel,RH,Variável,-1804.14
2024-09-12,Infraestrutura,Operacional,Fixa,-1814.85
2024-09-13,Aluguel,RH,Fixa,-2054.94
2024-09-13,Infraestrutura,Operacional,Variável,-3694.45
2024-09-13,Pessoal,Comercial,Variável,-1989.65
2024-09-14,Pessoal,Comercial,Fixa,-2282.3
2024-09-15,Infraestrutura,RH,Variável,-2467.09
2024-09-15,Infraestrutura,Operacional,Variável,-3026.49
2024-09-16,Pessoal,RH,Fixa,-2693.01
2024-09-16,Pessoal,RH,Fixa,-2147.75
2024-09-16,Serviços,RH,Fixa,-1576.02
2024-09-17,Aluguel,Operacional,Variável,-2786.33
2024-09-17,Serviços,Comercial,Variável,-2407.48
2024-09-18,Aluguel,Administrativo,Fixa,-2421.89
2024-09-19,Serviços,Operacional,Variável,-2220.94
2024-09-20,Aluguel,Comercial,Fixa,-1648.22
2024-09-20,Marketing,Comercial,Variável,-2683.88
2024-09-20,Serviços,RH,Fixa,-2590.16
2024-09-21,Infraestrutura,Comercial,Fixa,-4744.17
2024-09-21,Marketing,Operacional,Variável,-1771.12
2024-09-22,Marketing,Administrativo,Fixa,-2171.02
2024-09-22,Aluguel,RH,Variável,-1984.35
2024-09-23,Infraestrutura,Administrativo,Variável,-3576.9
2024-09-23,Aluguel,Comercial,Variável,-3170.4
2024-09-23,Serviços,Administrativo,Variável,-3098.26
2024-09-24,Marketing,Comercial,Fixa,-2320.52
2024-09-24,Marketing,RH,Fixa,-1932.28
2024-09-25,Infraestrutura,RH,Variável,-1225.81
2024-09-26,Serviços,RH,Variável,-2031.47
2024-09-27,Marketing,Comercial,Fixa,-2680.78
2024-09-27,Serviços,Operacional,Fixa,-2251.72
2024-09-27,Marketing,RH,Variável,-3663.73
2024-09-28,Infraestrutura,Administrativo,Variável,-1924.2
2024-09-28,Infraestrutura,Operacional,Fixa,-5693.33
2024-09-29,Marketing,Operacional,Variável,-3121.5
2024-09-29,Marketing,Comercial,Fixa,-1548.19
2024-09-30,Serviços,Comercial,Fixa,-2124.43
2024-10-01,Aluguel,Administrativo,Variável,-2191.12
2024-10-01,Marketing,RH,Fixa,-2323.53
2024-10-02,Infraestrutura,Administrativo,Variável,-5168.3
2024-10-02,Serviços,RH,Variável,-2935.75
2024-10-03,Pessoal,Operacional,Variável,-1496.84
2024-10-03,Aluguel,RH,Fixa,-3228.74
2024-10-04,Marketing,RH,Fixa,-1581.01
2024-10-05,Aluguel,RH,Fixa,-2067.44
2024-10-05,Aluguel,Comercial,Fixa,-2988.97
2024-10-06,Infraestrutura,Operacional,Variável,-2563.29
2024-10-06,Infraestrutura,Operacional,Fixa,-2628.52
2024-10-07,Marketing,Comercial,Variável,-1508.96
2024-10-08,Serviços,Comercial,Variável,-1768.87
2024-10-08,Infraestrutura,Operacional,Variável,-1683.92
2024-10-09,Serviços,Administrativo,Variável,-1804.68
2024-10-09,Serviços,RH,Fixa,-4378.72
2024-10-10,Aluguel,Administrativo,Variável,-2133.85
2024-10-11,Aluguel,Administrativo,Fixa,-2010.86
2024-10-11,Infraestrutura,Comercial,Fixa,-3631.95
2024-10-12,Marketing,Administrativo,Variável,-978.55
2024-10-12,Serviços,RH,Fixa,-2043.85
2024-10-13,Infraestrutura,Administrativo,Fixa,-2319.15
2024-10-13,Pessoal,Operacional,Variável,-2504.61
2024-10-14,Infraestrutura,Administrativo,Variável,-2216.63
2024-10-14,Marketing,Administrativo,Fixa,-2975.21
2024-10-15,Infraestrutura,RH,Fixa,-2439.45
2024-10-15,Aluguel,Administrativo,Fixa,-1987.22
2024-10-15,Infraestrutura,RH,Fixa,-2754.29
2024-10-16,Pessoal,Comercial,Variável,-2556.02
2024-10-16,Marketing,Comercial,Variável,-2252.36
2024-10-17,Infraestrutura,RH,Fixa,-2452.37
2024-10-18,Aluguel,Comercial,Variável,-1948.22
2024-10-19,Serviços,Administrativo,Fixa,-2534.09
2024-10-19,Infraestrutura,Operacional,Variável,-2597.25
2024-10-20,Infraestrutura,RH,Fixa,-1660.84
2024-10-20,Marketing,RH,Fixa,-1903.13
2024-10-21,Infraestrutura,Administrativo,Variável,-2911.72
2024-10-21,Pessoal,RH,Variável,-2296.13
2024-10-22,Serviços,Administrativo,Variável,-1925.53
2024-10-23,Marketing,Operacional,Variável,-906.6
2024-10-24,Marketing,Administrativo,Variável,-2037.16
2024-10-25,Serviços,Operacional,Variável,-2182.44
2024-10-26,Pessoal,Administrativo,Fixa,-1403.01
2024-10-27,Pessoal,Administrativo,Variável,-2524.35
2024-10-27,Infraestrutura,Operacional,Variável,-2564.39
2024-10-28,Serviços,Administrativo,Variável,-150.0
2024-10-28,Pessoal,Comercial,Fixa,-1096.34
2024-10-29,Serviços,Administrativo,Variável,-1202.09
2024-10-30,Pessoal,RH,Fixa,-2045.8
2024-10-30,Pessoal,RH,Variável,-2731.07
2024-10-31,Infraestrutura,Administrativo,Variável,-2595.22
2024-10-31,Infraestrutura,Administrativo,Fixa,-3237.24
2024-11-01,Aluguel,Operacional,Variável,-2152.77
2024-11-02,Infraestrutura,Administrativo,Variável,-875.12
2024-11-03,Infraestrutura,Comercial,Variável,-2488.45
2024-11-03,Infraestrutura,RH,Variável,-3261.12
2024-11-04,Infraestrutura,Comercial,Variável,-3517.18
2024-11-04,Aluguel,Operacional,Variável,-2894.05
2024-11-05,Infraestrutura,Comercial,Fixa,-4358.58
2024-11-05,Serviços,Operacional,Fixa,-150.0
2024-11-05,Marketing,Administrativo,Fixa,-750.28
2024-11-06,Marketing,RH,Variável,-2058.13
2024-11-07,Serviços,Operacional,Fixa,-2400.46
2024-11-07,Serviços,Comercial,Fixa,-1062.13
2024-11-08,Pessoal,Operacional,Variável,-1863.21
2024-11-08,Pessoal,Comercial,Fixa,-1716.09
2024-11-09,Pessoal,RH,Variável,-3387.98
2024-11-10,Pessoal,Administrativo,Fixa,-1634.74
2024-11-11,Infraestrutura,Administrativo,Fixa,-2733.35
2024-11-11,Marketing,Administrativo,Fixa,-2168.41
2024-11-12,Pessoal,Administrativo,Variável,-2731.88
2024-11-13,Serviços,RH,Fixa,-1642.19
2024-11-13,Marketing,Comercial,Fixa,-1924.79
2024-11-14,Marketing,Administrativo,Variável,-577.97
2024-11-14,Marketing,Administrativo,Variável,-2780.27
2024-11-15,Aluguel,Administrativo,Variável,-1375.8
2024-11-16,Pessoal,Operacional,Fixa,-1944.96
2024-11-17,Pessoal,Comercial,Fixa,-2319.95
2024-11-17,Serviços,Administrativo,Fixa,-1303.68
2024-11-18,Infraestrutura,Comercial,Fixa,-3645.46
2024-11-18,Serviços,Operacional,Variável,-1618.44
2024-11-19,Infraestrutura,RH,Fixa,-1635.33
2024-11-20,Pessoal,Operacional,Variável,-3423.77
2024-11-20,Serviços,Operacional,Variável,-1849.46
2024-11-21,Infraestrutura,Administrativo,Variável,-1872.73
2024-11-21,Pessoal,Operacional,Fixa,-1526.0
2024-11-21,Serviços,Comercial,Fixa,-1472.4
2024-11-22,Marketing,Administrativo,Fixa,-1872.27
2024-11-23,Pessoal,Operacional,Variável,-2311.91
2024-11-24,Pessoal,Operacional,Variável,-3275.21
2024-11-24,Pessoal,Administrativo,Fixa,-1991.19
2024-11-25,Marketing,Administrativo,Fixa,-2083.42
2024-11-26,Serviços,Comercial,Variável,-3217.45
2024-11-27,Aluguel,RH,Fixa,-3531.57
2024-11-27,Serviços,Administrativo,Variável,-2893.0
2024-11-27,Marketing,Comercial,Variável,-753.55
2024-11-28,Serviços,Operacional,Variável,-3360.63
2024-11-29,Aluguel,Operacional,Fixa,-2454.22
2024-11-30,Serviços,Operacional,Fixa,-3007.18
2024-12-01,Infraestrutura,Administrativo,Fixa,-5442.95
2024-12-01,Infraestrutura,Administrativo,Variável,-1670.09
2024-12-02,Pessoal,Administrativo,Variável,-2312.8
2024-12-03,Aluguel,Comercial,Variável,-2783.53
2024-12-03,Pessoal,Comercial,Fixa,-2139.31
2024-12-04,Serviços,Administrativo,Variável,-2714.77
2024-12-04,Marketing,Administrativo,Variável,-2762.78
2024-12-05,Aluguel,Administrativo,Variável,-2649.48
2024-12-05,Pessoal,Operacional,Fixa,-3701.95
2024-12-06,Pessoal,Comercial,Variável,-2305.34
2024-12-06,Serviços,Administrativo,Fixa,-4107.46
2024-12-07,Infraestrutura,Comercial,Variável,-4363.65
2024-12-08,Aluguel,Administrativo,Fixa,-2824.1
2024-12-08,Serviços,Comercial,Fixa,-4099.31
2024-12-09,Serviços,Operacional,Fixa,-1722.66
2024-12-09,Pessoal,Comercial,Fixa,-1074.09
2024-12-10,Infraestrutura,Operacional,Variável,-2987.65
2024-12-11,Marketing,RH,Variável,-2729.03
2024-12-11,Aluguel,Comercial,Variável,-2338.58
2024-12-12,Aluguel,Operacional,Fixa,-3565.13
2024-12-12,Pessoal,Operacional,Variável,-2573.22
2024-12-13,Infraestrutura,Operacional,Variável,-3348.71
2024-12-14,Infraestrutura,Comercial,Variável,-3415.47
2024-12-14,Marketing,Comercial,Variável,-1048.57
2024-12-15,Aluguel,RH,Variável,-2366.62
2024-12-15,Aluguel,Operacional,Variável,-2414.78
2024-12-16,Serviços,RH,Variável,-2334.7
2024-12-17,Pessoal,Operacional,Fixa,-3180.9
2024-12-18,Marketing,Comercial,Fixa,-1777.99
2024-12-19,Aluguel,RH,Fixa,-2882.89
2024-12-19,Aluguel,Administrativo,Variável,-3033.79
2024-12-19,Marketing,Administrativo,Variável,-1272.22
2024-12-20,Marketing,Operacional,Fixa,-2613.34
2024-12-21,Pessoal,Operacional,Variável,-1633.81
2024-12-21,Pessoal,Administrativo,Variável,-1489.85
2024-12-21,Aluguel,RH,Variável,-2437.12
2024-12-22,Pessoal,RH,Variável,-4579.0
2024-12-22,Pessoal,Administrativo,Fixa,-2163.49
2024-12-23,Serviços,Operacional,Fixa,-1889.72
2024-12-24,Infraestrutura,Comercial,Fixa,-1910.87
2024-12-25,Marketing,Comercial,Variável,-2249.75
2024-12-25,Infraestrutura,Comercial,Variável,-3203.33
2024-12-26,Infraestrutura,Comercial,Fixa,-2925.85
2024-12-27,Serviços,Administrativo,Fixa,-1955.48
2024-12-27,Serviços,Administrativo,Fixa,-1064.59
2024-12-28,Marketing,Administrativo,Fixa,-2707.01
2024-12-29,Serviços,RH,Variável,-2420.29
2024-12-29,Pessoal,Comercial,Fixa,-2367.48
2024-12-29,Marketing,Administrativo,Variável,-1773.34
2024-12-30,Serviços,RH,Variável,-2234.33
2024-12-30,Infraestrutura,RH,Fixa,-3473.64
2024-12-31,Serviços,Operacional,Fixa,-448.41
